NAME,CODE,YEAR,1,2,3,4,5,6,7,8,9,10,11,12
거창,284,2009,0,1,2,0,0,0,0,0,0,0,0,3
거창,284,2008,0,0,0,0,0,0,0,0,0,0,0,1
거창,284,2007,0,0,0,0,0,0,0,0,0,0,0,0
거창,284,2006,0,0,0,0,0,0,0,0,0,0,0,0
거창,284,2005,0,0,0,0,0,0,0,0,0,0,0,0
거창,284,2004,0,0,0,0,0,0,0,0,0,0,0,0
거창,284,2003,0,0,0,0,0,0,0,0,0,0,0,0
거창,284,2002,0,0,0,0,0,0,0,0,0,0,0,0
거창,284,2001,0,0,0,0,0,0,0,0,0,0,0,0
제주,184,2016,0,0,0,2,1,0,0,0,0,0,1,0
제주,184,2015,0,3,5,0,0,1,0,0,0,0,0,0
제주,184,2014,5,0,2,0,4,0,0,0,0,0,0,0
제주,184,2013,0,0,2,1,0,0,0,0,0,0,0,0
제주,184,2012,0,0,2,0,0,0,0,0,0,0,2,0
제주,184,2011,0,0,2,0,6,0,0,0,0,0,0,0
제주,184,2010,1,0,4,1,1,0,0,0,0,0,3,2
제주,184,2009,0,1,0,0,0,0,0,0,0,1,0,3
제주,184,2008,0,0,2,0,0,0,0,0,0,0,0,0
제주,184,2007,0,1,1,2,2,0,0,0,0,0,0,0
제주,184,2006,0,0,2,6,0,0,0,0,0,0,0,0
제주,184,2005,0,0,1,3,0,0,0,0,0,0,3,0
제주,184,2004,0,2,3,1,2,0,0,0,0,0,0,0
제주,184,2003,0,0,1,1,0,0,0,0,0,0,0,0
제주,184,2002,0,0,6,4,0,0,0,0,0,0,2,0
제주,184,2001,1,0,11,7,3,0,0,0,0,0,0,0
고산,185,2016,0,0,0,0,0,0,0,0,0,0,0,0
고산,185,2015,0,3,5,0,0,1,0,0,0,0,0,0
고산,185,2014,5,0,2,0,4,0,0,0,0,0,0,0
고산,185,2013,2,0,3,1,0,0,0,0,0,0,0,0
고산,185,2012,0,0,2,0,0,0,0,0,0,0,2,1
고산,185,2011,0,0,2,0,6,0,0,0,0,0,0,0
고산,185,2010,1,0,4,1,1,0,0,0,0,0,3,2
고산,185,2009,0,1,0,0,0,0,0,0,0,1,0,3
고산,185,2008,0,0,2,0,0,0,0,0,0,0,0,0
고산,185,2007,0,1,1,2,2,0,0,0,0,0,0,0
고산,185,2006,0,0,2,6,0,0,0,0,0,0,0,0
고산,185,2005,0,0,1,3,0,0,0,0,0,0,3,0
고산,185,2004,0,2,3,1,2,0,0,0,0,0,0,0
고산,185,2003,0,0,1,1,0,0,0,0,0,0,0,0
고산,185,2002,0,0,6,4,0,0,0,0,0,0,2,0
고산,185,2001,1,0,11,7,3,0,0,0,0,0,0,0
서귀포,189,2016,0,0,0,0,0,0,0,0,0,0,0,0
서귀포,189,2015,0,3,0,0,0,1,0,0,0,0,0,0
서귀포,189,2014,4,0,2,0,4,0,0,0,0,0,0,0
서귀포,189,2013,0,0,2,1,0,0,0,0,0,0,0,0
서귀포,189,2012,0,0,1,0,0,0,0,0,0,0,0,0
서귀포,189,2011,0,0,0,0,6,0,0,0,0,0,0,0
서귀포,189,2010,1,0,4,1,1,0,0,0,0,0,3,2
서귀포,189,2009,0,1,0,0,0,0,0,0,0,1,0,3
서귀포,189,2008,0,0,2,0,0,0,0,0,0,0,0,0
서귀포,189,2007,0,1,1,2,2,0,0,0,0,0,0,0
서귀포,189,2006,0,0,3,6,0,0,0,0,0,0,0,0
서귀포,189,2005,0,0,1,3,0,0,0,0,0,0,3,0
서귀포,189,2004,0,2,3,1,2,0,0,0,0,0,0,0
서귀포,189,2003,0,0,0,1,0,0,0,0,0,0,0,0
서귀포,189,2002,0,0,6,4,0,0,0,0,0,0,2,0
서귀포,189,2001,1,0,11,7,3,0,0,0,0,0,0,0
성산,188,2016,0,0,0,0,0,0,0,0,0,0,0,0
성산,188,2015,0,3,0,0,0,0,0,0,0,0,0,0
성산,188,2014,4,0,2,0,4,0,0,0,0,0,0,0
성산,188,2013,0,0,2,1,0,0,0,0,0,0,0,0
성산,188,2012,0,0,1,0,0,0,0,0,0,0,2,0
성산,188,2011,0,0,0,0,6,0,0,0,0,0,0,0
성산,188,2010,1,0,4,1,1,0,0,0,0,0,3,2
성산,188,2009,0,1,0,0,0,0,0,0,0,1,0,3
성산,188,2008,0,0,0,0,0,0,0,0,0,0,0,0
성산,188,2007,0,0,0,0,0,0,0,0,0,0,0,0
