"","varVec2.i.","diff.gbm.ex4","diff.gbm.ex5","diff.gbm.ex6","diff.rf.ex4","diff.rf.ex5","diff.rf.ex6","mn"
"1","SHANGHAI_PM2.5",1.38971026439287,0.981198473323592,0.108183585633385,0.185560736626051,1.7281794690357,0.819147035373337,1.38971026439287
"2","SHANGHAI_PM2.5_STD",-0.144277475712904,0.510815699533958,-0.136335789877512,-0.486867759034459,0.558926091943612,0.781420172581231,-0.144277475712904
