"","varVec2.i.","diff.gbm.ex4","diff.gbm.ex5","diff.gbm.ex6","diff.rf.ex4","diff.rf.ex5","diff.rf.ex6","mn"
"1","SHANGHAI_PM2.5",0.94770744356171,0.710406961804504,0.0503882110689821,-0.02653853180626,1.34479549756323,0.783834621039189,0.94770744356171
"2","SHANGHAI_PM2.5_STD",-0.194151265716275,0.470098778633681,-0.142834913993705,-0.496090307871173,0.639797424594018,0.771590856236839,-0.194151265716275
