"","varVec3.i.","diff.gbm.ex5","diff.rf.ex5","mn"
"1","BEIJING_AQI",0.956366288462028,1.06341930663835,0.956366288462028
"2","TIANJIN_AQI",0.855279381210042,1.36518803580715,0.855279381210042
