"SIG_CD","YEAR","SIDO.x","SIGUNGU.x","SIGUNGU2.x","LARGECATE.x","EM_CO.x","EM_NOx.x","EM_SOx.x","EM_TSP.x","EM_PM10.x","EM_VOC.x","EM_NH3.x","EM_PM2.5.x","SIDO.y","SIGUNGU.y","SIGUNGU2.y","LARGECATE.y","EM_CO.y","EM_NOx.y","EM_SOx.y","EM_TSP.y","EM_PM10.y","EM_VOC.y","EM_NH3.y","EM_PM2.5.y","SIDO.x.x","SIGUNGU.x.x","SIGUNGU2.x.x","LARGECATE.x.x","EM_CO.x.x","EM_NOx.x.x","EM_SOx.x.x","EM_TSP.x.x","EM_PM10.x.x","EM_VOC.x.x","EM_NH3.x.x","EM_PM2.5.x.x","SIDO.y.y","SIGUNGU.y.y","SIGUNGU2.y.y","LARGECATE.y.y","EM_CO.y.y","EM_NOx.y.y","EM_SOx.y.y","EM_TSP.y.y","EM_PM10.y.y","EM_VOC.y.y","EM_NH3.y.y","EM_PM2.5.y.y","SIDO.x.x.x","SIGUNGU.x.x.x","SIGUNGU2.x.x.x","LARGECATE.x.x.x","EM_CO.x.x.x","EM_NOx.x.x.x","EM_SOx.x.x.x","EM_TSP.x.x.x","EM_PM10.x.x.x","EM_VOC.x.x.x","EM_NH3.x.x.x","EM_PM2.5.x.x.x","SIDO.y.y.y","SIGUNGU.y.y.y","SIGUNGU2.y.y.y","LARGECATE.y.y.y","EM_CO.y.y.y","EM_NOx.y.y.y","EM_SOx.y.y.y","EM_TSP.y.y.y","EM_PM10.y.y.y","EM_VOC.y.y.y","EM_NH3.y.y.y","EM_PM2.5.y.y.y","SIDO.x.x.x.x","SIGUNGU.x.x.x.x","SIGUNGU2.x.x.x.x","LARGECATE.x.x.x.x","EM_CO.x.x.x.x","EM_NOx.x.x.x.x","EM_SOx.x.x.x.x","EM_TSP.x.x.x.x","EM_PM10.x.x.x.x","EM_VOC.x.x.x.x","EM_NH3.x.x.x.x","EM_PM2.5.x.x.x.x","SIDO.y.y.y.y","SIGUNGU.y.y.y.y","SIGUNGU2.y.y.y.y","LARGECATE.y.y.y.y","EM_CO.y.y.y.y","EM_NOx.y.y.y.y","EM_SOx.y.y.y.y","EM_TSP.y.y.y.y","EM_PM10.y.y.y.y","EM_VOC.y.y.y.y","EM_NH3.y.y.y.y","EM_PM2.5.y.y.y.y","SIDO","SIGUNGU","SIGUNGU2","LARGECATE","EM_CO","EM_NOx","EM_SOx","EM_TSP","EM_PM10","EM_VOC","EM_NH3","EM_PM2.5"
11110,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","비산업 연소",279288,751201,83124,13825,9543,30573,12936,0,"서울","종로구","","제조업 연소",25842,236481,350958,4033,2518,5978,3386,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","에너지수송 및 저장",0,0,0,0,0,80376,0,0,"서울","종로구","","유기용제 사용",0,0,0,0,0,2336988,0,0,"서울","종로구","","도로이동오염원",4122999,1484686,25025,82556,82556,709587,40744,0,"서울","종로구","","비도로이동오염원",71263,245297,4008,9350,9350,29099,769,0,"서울","종로구","","폐기물처리",326,1762,252,43,9,2141,0,0
11110,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","비산업 연소",230647,630604,56603,5720,4504,27634,9503,0,"서울","종로구","","제조업 연소",4130,20263,9233,166,114,713,283,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","에너지수송 및 저장",0,0,0,0,0,87211,0,0,"서울","종로구","","유기용제 사용",0,0,0,0,0,1839909,0,0,"서울","종로구","","도로이동오염원",4383342,1709456,23484,86479,86479,752474,43612,0,"서울","종로구","","비도로이동오염원",127134,434424,5702,16653,16653,52190,1367,0,"서울","종로구","","폐기물처리",3380,64166,1943,1289,245,187710,0,0
11110,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","비산업 연소",219778,637610,107189,6072,4713,28038,9467,0,"서울","종로구","","제조업 연소",18556,144849,87601,1479,937,3843,2171,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","에너지수송 및 저장",0,0,0,0,0,74527,0,0,"서울","종로구","","유기용제 사용",0,0,0,0,0,1350731,0,0,"서울","종로구","","도로이동오염원",4217853,1667776,23558,84712,84712,707457,43954,0,"서울","종로구","","비도로이동오염원",125879,433944,5680,16533,16533,51581,1361,0,"서울","종로구","","폐기물처리",4252,77407,2492,1562,297,224184,0,0
11110,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","비산업 연소",234250,627885,60300,5613,4443,27971,9193,0,"서울","종로구","","제조업 연소",4397,22912,15619,227,151,798,305,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","에너지수송 및 저장",0,0,0,0,0,69909,0,0,"서울","종로구","","유기용제 사용",0,0,0,0,0,1822593,0,0,"서울","종로구","","도로이동오염원",4156698,1691521,22597,87128,87128,689643,48710,0,"서울","종로구","","비도로이동오염원",120713,420110,5031,15962,15962,49615,1315,0,"서울","종로구","","폐기물처리",15175,295217,8619,5919,1125,868478,0,0
11110,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","비산업 연소",294936,740220,869292,12936,8962,31301,10413,0,"서울","종로구","","제조업 연소",8782,30155,3456,128,106,1404,360,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","에너지수송 및 저장",0,0,0,0,0,70297,0,0,"서울","종로구","","유기용제 사용",0,0,0,0,0,1423628,0,0,"서울","종로구","","도로이동오염원",4045229,1534722,18088,74780,74780,648734,47510,0,"서울","종로구","","비도로이동오염원",119580,418508,3858,15936,15936,49216,1304,0,"서울","종로구","","폐기물처리",565,2047,452,56,11,76,0,0
11110,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","비산업 연소",285734,637919,403465,8700,7643,27943,8766,0,"서울","종로구","","제조업 연소",4410,14052,1382,51,50,685,165,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","에너지수송 및 저장",0,0,0,0,0,67429,0,0,"서울","종로구","","유기용제 사용",0,0,0,0,0,1549074,0,0,"서울","종로구","","도로이동오염원",4189998,1516579,5816,70527,70527,684546,48020,0,"서울","종로구","","비도로이동오염원",87325,306387,3817,11671,11671,35958,954,0,"서울","종로구","","폐기물처리",339,1348,269,36,26,471,0,0
11110,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","비산업 연소",454449,963747,1536427,21465,18953,37321,12929,0,"서울","종로구","","제조업 연소",3309,14078,5107,93,86,551,182,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","에너지수송 및 저장",0,0,0,0,0,71408,0,0,"서울","종로구","","유기용제 사용",0,0,0,0,0,1219330,0,0,"서울","종로구","","도로이동오염원",3371075,1406988,4314,49713,49713,543176,49330,0,"서울","종로구","","비도로이동오염원",237267,489282,6621,21262,21262,60877,1173,0,"서울","종로구","","폐기물처리",0,0,0,0,0,0,503,0
11110,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","비산업 연소",420912,615494,108208,8597,7159,26728,7939,0,"서울","종로구","","제조업 연소",37893,114539,1166,363,362,5925,1288,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","에너지수송 및 저장",0,0,0,0,0,62179,0,0,"서울","종로구","","유기용제 사용",0,0,0,0,0,1196959,0,0,"서울","종로구","","도로이동오염원",3152482,1176611,3533,36870,36870,640764,41257,0,"서울","종로구","","비도로이동오염원",66402,147850,11280,7519,7519,15259,786,0,"서울","종로구","","폐기물처리",0,0,0,0,0,0,1,0
11110,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","비산업 연소",561281,685765,98988,7507,6263,23825,7008,0,"서울","종로구","","제조업 연소",5077,22959,17093,256,237,712,447,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","에너지수송 및 저장",0,0,0,0,0,59838,0,0,"서울","종로구","","유기용제 사용",0,0,0,0,0,1026872,0,0,"서울","종로구","","도로이동오염원",3994382,950985,3992,29362,29362,518101,37441,0,"서울","종로구","","비도로이동오염원",41478,90823,86,4625,4625,9720,452,0,"서울","종로구","","폐기물처리",2145,8552,1703,229,167,3081,1,0
11110,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","비산업 연소",442250,716500,39158,4550,4032,25026,7459,0,"서울","종로구","","제조업 연소",4277,15976,101,135,125,292,571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","에너지수송 및 저장",0,0,0,0,0,57169,0,0,"서울","종로구","","유기용제 사용",0,0,0,0,0,1143243,0,0,"서울","종로구","","도로이동오염원",2246451,791224,3336,22621,22621,302095,20918,0,"서울","종로구","","비도로이동오염원",111556,242484,231,12450,12450,25737,1215,0,"서울","종로구","","폐기물처리",13,263,7,5,4,779,1,0
11110,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","비산업 연소",411817,685202,101313,4755,4217,23983,7461,3271,"서울","종로구","","제조업 연소",6009,24284,2457,218,201,454,813,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","에너지수송 및 저장",0,0,0,0,0,8171,0,0,"서울","종로구","","유기용제 사용",0,0,0,0,0,1101997,0,0,"서울","종로구","","도로이동오염원",1811430,572074,801,17314,17314,282693,19996,15927,"서울","종로구","","비도로이동오염원",110190,240463,230,12329,12329,25687,1204,11350,"서울","종로구","","폐기물처리",2089,7522,1672,209,151,84,1,136
11110,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","비산업 연소",409786,664999,42613,4456,3927,23691,7075,3082,"서울","종로구","","제조업 연소",3633,16787,4892,148,136,410,416,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","에너지수송 및 저장",0,0,0,0,0,4212,0,0,"서울","종로구","","유기용제 사용",0,0,0,0,0,1117272,0,0,"서울","종로구","","도로이동오염원",1617857,569871,460,15846,15846,258834,20545,14576,"서울","종로구","","비도로이동오염원",125677,271180,105,13967,13967,35808,74,12848,"서울","종로구","","폐기물처리",0,0,0,0,0,0,2,0
11110,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","비산업 연소",609844,799761,354390,7022,6230,22191,6879,4391,"서울","종로구","","제조업 연소",1171,3592,10,12,12,133,77,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","종로구","","에너지수송 및 저장",0,0,0,0,0,3824,0,0,"서울","종로구","","유기용제 사용",0,0,0,0,0,1011344,0,0,"서울","종로구","","도로이동오염원",2212655,634112,438,14889,14889,316839,20541,13700,"서울","종로구","","비도로이동오염원",104642,227038,93,11406,11406,29061,68,10494,"서울","종로구","","폐기물처리",1105,4772,872,125,90,2908,1,82
11140,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","비산업 연소",416812,1376904,254286,66867,42041,32389,43199,0,"서울","중구","","제조업 연소",6207,18758,1450,53,46,892,255,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","에너지수송 및 저장",0,0,0,0,0,83847,0,0,"서울","중구","","유기용제 사용",0,0,0,0,0,3707398,0,0,"서울","중구","","도로이동오염원",4032321,1569405,26770,91086,91086,690625,36863,0,"서울","중구","","비도로이동오염원",343151,1162796,19443,45578,45578,140005,3592,0,"서울","중구","","폐기물처리",55,198,44,5,1,2,0,0
11140,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","비산업 연소",230022,753159,75208,12163,8260,30814,13573,0,"서울","중구","","제조업 연소",3296,10261,218,39,34,483,160,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","에너지수송 및 저장",0,0,0,0,0,77254,0,0,"서울","중구","","유기용제 사용",0,0,0,0,0,2520192,0,0,"서울","중구","","도로이동오염원",3871026,1577435,21945,85687,85687,669906,37493,0,"서울","중구","","비도로이동오염원",208311,693611,9700,27860,27860,85338,2127,0,"서울","중구","","폐기물처리",51,185,41,5,1,2,0,0
11140,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","비산업 연소",203149,668253,38157,4524,3517,29078,10769,0,"서울","중구","","제조업 연소",3174,9803,370,35,32,469,137,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","에너지수송 및 저장",0,0,0,0,0,73378,0,0,"서울","중구","","유기용제 사용",0,0,0,0,0,1803727,0,0,"서울","중구","","도로이동오염원",3674790,1558339,22224,83848,83848,620371,35459,0,"서울","중구","","비도로이동오염원",210812,707338,9877,28275,28275,86221,2164,0,"서울","중구","","폐기물처리",412,5237,274,110,20,13557,0,0
11140,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","비산업 연소",211827,656683,68117,4368,3427,28985,10224,0,"서울","중구","","제조업 연소",3044,9285,217,33,28,454,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","에너지수송 및 저장",0,0,0,0,0,68680,0,0,"서울","중구","","유기용제 사용",0,0,0,0,0,1871765,0,0,"서울","중구","","도로이동오염원",3323096,1452180,19508,79398,79398,558527,36335,0,"서울","중구","","비도로이동오염원",283850,972917,12160,37978,37978,116504,3008,0,"서울","중구","","폐기물처리",543,8489,339,174,33,23582,0,0
11140,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","비산업 연소",262587,704868,50338,4949,3830,31774,10317,0,"서울","중구","","제조업 연소",1718,5281,117,19,14,241,88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","에너지수송 및 저장",0,0,0,0,0,67172,0,0,"서울","중구","","유기용제 사용",0,0,0,0,0,1655488,0,0,"서울","중구","","도로이동오염원",3217056,1295735,15160,66403,66403,522334,34324,0,"서울","중구","","비도로이동오염원",273386,942913,9255,36836,36836,112346,2909,0,"서울","중구","","폐기물처리",12761,45967,10208,1277,242,617,0,0
11140,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","비산업 연소",260885,685569,209862,5993,5232,30782,9675,0,"서울","중구","","제조업 연소",755,2440,264,9,9,92,62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","에너지수송 및 저장",0,0,0,0,0,64520,0,0,"서울","중구","","유기용제 사용",0,0,0,0,0,1633799,0,0,"서울","중구","","도로이동오염원",3118403,1213924,4238,59623,59623,514761,33445,0,"서울","중구","","비도로이동오염원",125743,429279,5739,17155,17155,51613,1312,0,"서울","중구","","폐기물처리",9788,35716,7823,988,715,2121,0,0
11140,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","비산업 연소",464128,706854,287295,9897,8228,30538,9279,0,"서울","중구","","제조업 연소",1973,5582,34,8,7,263,83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","에너지수송 및 저장",0,0,0,0,0,72764,0,0,"서울","중구","","유기용제 사용",0,0,0,0,0,3823630,0,0,"서울","중구","","도로이동오염원",2649400,1163999,3344,41586,41586,428205,36564,0,"서울","중구","","비도로이동오염원",1474224,3043865,41487,132817,132817,379527,7299,0,"서울","중구","","폐기물처리",0,0,0,0,0,0,1354,0
11140,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","비산업 연소",462689,712788,457607,11294,9509,30670,9265,0,"서울","중구","","제조업 연소",233,824,52,6,6,26,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","에너지수송 및 저장",0,0,0,0,0,66124,0,0,"서울","중구","","유기용제 사용",0,0,0,0,0,5777949,0,0,"서울","중구","","도로이동오염원",2592057,1018830,2836,33069,33069,556447,33210,0,"서울","중구","","비도로이동오염원",349191,779706,58412,40006,40006,81703,4081,0,"서울","중구","","폐기물처리",0,0,0,0,0,0,4,0
11140,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","비산업 연소",720811,857757,277667,8924,7454,26668,8358,0,"서울","중구","","제조업 연소",4199,11662,56,11,11,558,168,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","에너지수송 및 저장",0,0,0,0,0,68590,0,0,"서울","중구","","유기용제 사용",0,0,0,0,0,4789081,0,0,"서울","중구","","도로이동오염원",3257758,761843,2759,24655,24655,414165,25528,0,"서울","중구","","비도로이동오염원",158847,350102,850,18147,18147,38588,1687,0,"서울","중구","","폐기물처리",3423,14465,2706,381,276,7874,2,0
11140,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","비산업 연소",1740400,1119362,740685,26746,21269,27124,9385,0,"서울","중구","","제조업 연소",999,3019,17,10,9,120,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","에너지수송 및 저장",0,0,0,0,0,73608,0,0,"서울","중구","","유기용제 사용",0,0,0,0,0,4484574,0,0,"서울","중구","","도로이동오염원",2068384,848574,2914,25971,25971,292708,24815,0,"서울","중구","","비도로이동오염원",99030,217476,694,11454,11454,24211,1035,0,"서울","중구","","폐기물처리",65,1304,37,26,19,3860,2,0
11140,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","비산업 연소",1697725,1135942,871628,27763,22221,29081,10073,12593,"서울","중구","","제조업 연소",938,3125,617,10,10,129,50,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","에너지수송 및 저장",0,0,0,0,0,12422,0,0,"서울","중구","","유기용제 사용",0,0,0,0,0,4659019,0,0,"서울","중구","","도로이동오염원",1733556,590183,857,18998,18998,271180,23075,17483,"서울","중구","","비도로이동오염원",200162,438699,843,22747,22747,47838,2148,20941,"서울","중구","","폐기물처리",4974,17906,3979,497,360,199,2,324
11140,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","비산업 연소",1758253,1095028,493343,26111,20542,28071,8842,11583,"서울","중구","","제조업 연소",1544,4833,13,19,17,193,109,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","에너지수송 및 저장",0,0,0,0,0,7785,0,0,"서울","중구","","유기용제 사용",0,0,0,0,0,5281410,0,0,"서울","중구","","도로이동오염원",1664059,623229,519,18422,18422,264945,25631,16949,"서울","중구","","비도로이동오염원",213460,462277,532,24005,24005,61479,153,22084,"서울","중구","","폐기물처리",0,0,0,0,0,0,2,0
11140,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","비산업 연소",2170245,1271941,664881,30216,23871,24440,7798,13245,"서울","중구","","제조업 연소",7239,21671,88,63,63,1105,255,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","중구","","에너지수송 및 저장",0,0,0,0,0,5296,0,0,"서울","중구","","유기용제 사용",0,0,0,0,0,5008566,0,0,"서울","중구","","도로이동오염원",2082223,614996,434,15668,15668,310524,21838,14415,"서울","중구","","비도로이동오염원",228227,496648,534,25140,25140,64067,167,23130,"서울","중구","","폐기물처리",2044,11632,1572,282,204,15503,2,184
11170,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","비산업 연소",285735,586451,77657,9631,6992,22435,10034,0,"서울","용산구","","제조업 연소",5391,18899,3145,81,58,795,272,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","에너지수송 및 저장",0,0,0,0,0,150533,0,0,"서울","용산구","","유기용제 사용",0,0,0,0,0,937655,0,0,"서울","용산구","","도로이동오염원",4018251,1481593,25544,83564,83564,695485,44477,0,"서울","용산구","","비도로이동오염원",167863,479821,10236,25101,25101,68216,1225,0,"서울","용산구","","폐기물처리",131,1946,83,40,8,5325,0,0
11170,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","비산업 연소",264833,613007,62516,8254,6197,24280,10558,0,"서울","용산구","","제조업 연소",3197,12282,2498,55,36,475,181,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","에너지수송 및 저장",0,0,0,0,0,154058,0,0,"서울","용산구","","유기용제 사용",0,0,0,0,0,1181403,0,0,"서울","용산구","","도로이동오염원",3551431,1461599,20846,79975,79975,615515,44155,0,"서울","용산구","","비도로이동오염원",243609,735176,12880,35049,35049,99418,2024,0,"서울","용산구","","폐기물처리",797,15944,446,319,61,47194,0,0
11170,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","비산업 연소",243070,566451,56332,7727,5836,23408,9198,0,"서울","용산구","","제조업 연소",2865,8918,1975,31,21,393,138,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","에너지수송 및 저장",0,0,0,0,0,154538,0,0,"서울","용산구","","유기용제 사용",0,0,0,0,0,1183243,0,0,"서울","용산구","","도로이동오염원",3982050,1572442,22842,82746,82746,668699,49723,0,"서울","용산구","","비도로이동오염원",261857,799352,13801,37589,37589,106790,2213,0,"서울","용산구","","폐기물처리",1117,10212,803,225,43,22375,0,0
11170,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","비산업 연소",258001,530868,58832,6391,5012,23064,7778,0,"서울","용산구","","제조업 연소",1686,5245,186,18,12,211,112,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","에너지수송 및 저장",0,0,0,0,0,143320,0,0,"서울","용산구","","유기용제 사용",0,0,0,0,0,1023269,0,0,"서울","용산구","","도로이동오염원",3934845,1648916,22586,87949,87949,651864,52560,0,"서울","용산구","","비도로이동오염원",153846,473728,7781,22168,22168,62825,1319,0,"서울","용산구","","폐기물처리",1059,9741,760,215,40,21439,0,0
11170,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","비산업 연소",346851,588996,83791,7862,6041,25553,8237,0,"서울","용산구","","제조업 연소",3086,8733,41,11,9,417,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","에너지수송 및 저장",0,0,0,0,0,140278,0,0,"서울","용산구","","유기용제 사용",0,0,0,0,0,999059,0,0,"서울","용산구","","도로이동오염원",3751506,1470378,17829,74187,74187,600843,49344,0,"서울","용산구","","비도로이동오염원",218041,715042,8536,30443,30443,89378,2111,0,"서울","용산구","","폐기물처리",7810,28132,6249,781,148,365,0,0
11170,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","비산업 연소",355036,567046,86777,7833,6673,24943,7604,0,"서울","용산구","","제조업 연소",2277,6480,64,10,8,301,103,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","에너지수송 및 저장",0,0,0,0,0,137328,0,0,"서울","용산구","","유기용제 사용",0,0,0,0,0,720681,0,0,"서울","용산구","","도로이동오염원",3792687,1339935,5353,63216,63216,601495,48084,0,"서울","용산구","","비도로이동오염원",73872,215572,4112,11128,11128,30060,572,0,"서울","용산구","","폐기물처리",6762,26372,5379,714,517,7599,0,0
11170,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","비산업 연소",530515,581138,144101,10952,9020,24399,7294,0,"서울","용산구","","제조업 연소",2674,7493,28,7,7,357,111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","에너지수송 및 저장",0,0,0,0,0,151342,0,0,"서울","용산구","","유기용제 사용",0,0,0,0,0,1188002,0,0,"서울","용산구","","도로이동오염원",2890647,1232856,3788,45181,45181,458646,42625,0,"서울","용산구","","비도로이동오염원",210121,448740,7296,21700,21700,59555,1055,0,"서울","용산구","","폐기물처리",0,0,0,0,0,0,1853,0
11170,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","비산업 연소",529229,579882,143107,10930,9005,24400,7231,0,"서울","용산구","","제조업 연소",216,651,5,2,2,33,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","에너지수송 및 저장",0,0,0,0,0,142319,0,0,"서울","용산구","","유기용제 사용",0,0,0,0,0,1109702,0,0,"서울","용산구","","도로이동오염원",2637496,1024621,3002,34276,34276,556315,36220,0,"서울","용산구","","비도로이동오염원",77442,181419,9223,10707,10707,24340,673,0,"서울","용산구","","폐기물처리",0,0,0,0,0,0,8,0
11170,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","비산업 연소",589030,644749,124979,9928,8237,23071,7566,0,"서울","용산구","","제조업 연소",2818,7765,25,3,3,379,106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","에너지수송 및 저장",0,0,0,0,0,132498,0,0,"서울","용산구","","유기용제 사용",0,0,0,0,0,1055565,0,0,"서울","용산구","","도로이동오염원",3702071,887134,3779,29532,29532,472733,38475,0,"서울","용산구","","비도로이동오염원",59651,139540,2184,8374,8374,19536,466,0,"서울","용산구","","폐기물처리",2012,8673,1589,227,164,5242,2,0
11170,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","비산업 연소",404500,670155,67470,6776,5874,25878,8905,0,"서울","용산구","","제조업 연소",2478,6837,27,3,3,332,93,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","에너지수송 및 저장",0,0,0,0,0,125841,0,0,"서울","용산구","","유기용제 사용",0,0,0,0,0,1011546,0,0,"서울","용산구","","도로이동오염원",2720866,879776,3530,27254,27254,356426,31252,0,"서울","용산구","","비도로이동오염원",72562,166563,2089,9700,9700,22142,612,0,"서울","용산구","","폐기물처리",13,257,7,5,4,760,2,0
11170,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","비산업 연소",437209,837150,67975,8228,7203,26771,16871,5250,"서울","용산구","","제조업 연소",1279,3526,8,1,1,170,48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"서울","용산구","","에너지수송 및 저장",0,0,0,0,0,13375,0,0,"서울","용산구","","유기용제 사용",0,0,0,0,0,1102920,0,0,"서울","용산구","","도로이동오염원",2317635,618288,1031,20140,20140,328700,29660,18527,"서울","용산구","","비도로이동오염원",103545,233501,1930,12968,12968,28891,965,11936,"서울","용산구","","폐기물처리",2381,8570,1904,238,172,95,1,155
