"","NAME","ADDRESS","LAT","LNG"
"62","동탄동","경기+화성시+반송동+137+동탄2동+주민센터+옥상",37.196887,127.072221
"63","마두역","경기+고양시+일산구+장항2동+888",37.6498543,126.7783474
"64","백석읍","경기+양주시+백석읍+꿈나무로+199",37.7923901,126.9871678
"65","백현동","경기+성남시+분당구+백현동+651-3",37.3801584,127.091844
"66","별양동","경기+과천시+별양동+16번지+(문원초등학교)",37.4236081,126.9944719
"67","보산동","경기+동두천시+싸리말로+28+(보산동+314-5)+보산동주민센터",37.9176044,127.0612847
"68","복정동","경기+성남시+수정구+복정동+515번지+(상수도사업소)",37.4563702,127.1305861
"69","본오동","경기+안산시+상록구+본오2동+796-4+(본오2동+주민센터)",37.2962988,126.8722537
"70","부곡동1","경기+안산시+상록구+부곡동+671+(부곡동+주민센터)",37.3319225,126.8610431
"71","부림동","경기+안양시+동안구+부림동+1590+(안양시청)",37.3951875,126.9583039
"72","비전동","경기+평택시+비전동+846+(평택시청)",36.992329,127.112695
"73","사우동","경기+김포시+사우동+236-2",37.6193346,126.7167484
"74","산본동","경기+군포시+금정동+844+(여성회관)",37.361198,126.9361183
"75","상대원1동","경기+성남시+중원구+상대원동+1451",37.4331691,127.1643724
"76","선단동","경기+포천시+선단동+629-1",37.8534685,127.1591941
"77","수내동","경기+성남시+분당구+수내동+1+(분당구청)",37.382782,127.1189054
"78","수지","경기+용인시+풍덕천동(수지)+수지구+수지로+342번길3+(풍덕천1동+주민센타+옥상)",37.3279272,127.0952148
"79","시화공단","경기+시흥시+정왕동+시화공단+시화공단+2다+401+(시화지원센터)",37.3473226,126.7416459
"80","식사동","경기+고양시+일산동구+위시티로+151+양일초등학교",37.6855728,126.8134267
"81","신원동","경기도+고양시+덕양구+신원2로+24+고양+신원도서관+옥상",37.6663621,126.8867083
"82","신장동","경기+하남시+신장2동+대청로+10+520+(하남시청)",37.5393202,127.2149472
"83","신풍동","경기+수원시+팔달구+신풍동+123-69+(선경도서관)",37.283931,127.0104465
"84","안양2동","경기+안양시+만안구+안양2동+842-2번지+안양2동+주민센터",37.4050151,126.9178419
"85","안양6동","경기+안양시+만안구+안양6동+437-4+안양6동+주민센터",37.3899959,126.930583
"86","연천","경기+연천군+연천읍+차탄리+290-1",38.0964452,127.0748443
"87","영통동","경기+수원시+팔달구+영통동+977-3",37.2469641,127.0563042
"88","오남읍","경기+남양주시+오남읍+양지리+96-10+오남읍사무소",37.6988283,127.2046936
"89","오산동","경기+오산시+경기동로+51",37.1591931,127.0770596
"90","오정동","경기+부천시+오정구+성오로+172+(오정구청아트홀)",37.528314,126.7960717
"91","운정","경기+파주시+야당동+331-9",37.7231478,126.7564342
"92","운중동","경기+성남시+분당구+운중동+935+운중동+주민센터",37.3906414,127.0780203
"93","원곡동","경기+안산시+단원구+원곡2동+936-5+(원곡2동+주민센터)",37.3315604,126.8017711
"94","의정부1동","경기+의정부시+의정부1동+225-1+의정부1동+주민센터+옥상",37.7463752,127.0477909
"95","인계동","경기+수원시+팔달구+인계동+1111+(수원시청)",37.26334,127.0286298
"96","정자1동","경기+성남시+분당구+정자1동+147번지+(정자1동+주민센터)",37.3614511,127.1114345
"97","중2동","경기+부천시+원미구+심중로+121+(책마루도서관)",37.4939289,126.7700752
"98","중앙로1","경기+안산시+단원구+고잔1동+554-1",37.3167025,126.8279203
"99","천천동","경기+수원시+장안구+천천동+300+(성대+제2공학관)",37.2937845,126.9725186
"100","철산동","경기+광명시+철산동+384+(광명시+농협중앙회)",37.4762206,126.8698096
"101","통진읍","경기+김포시+통진면+마송리+111-27+(통진면사무소)",37.6917349,126.597281
"102","향남","경기+화성시+향남면+행정리+287-1+(향남면사무소)",37.132392,126.920321
"103","호계동","경기+안양시+동안구+호계2동+933-18+(호계2동+주민센터)",37.3811356,126.9526408
"104","호수동","경기+안산시+단원구+고잔(호수)동+781-2",37.3047309,126.8332687
"105","명륜동","강원+원주시+명륜동+242-2+(원주지방환경청)",37.3271777,127.980112
"106","북평면","강원+정선군+북평면+남평리+412-1번지",37.4302328,128.6647641
"107","옥천동","강원+강릉시+옥천동+327-2+(옥천동주민센터)",37.7601584,128.9029436
"108","중앙동(원주)","강원+원주시+학성동+206-6+(중앙2동주민센터)",37.3528008,127.9474648
"109","난지도리","충남+당진시+석문면+난지도리+533",37.0211508,126.4623596
"110","독곶리","충남+서산시+대산읍+독곶리+123-20+(농협지소)",36.99159,126.3682629
"111","동문동","충남+서산시+동문동+918-3+(서산초등학교)",36.780177,126.4554586
"112","백석동","충남+천안시+백석동+555-57번지+(백성농공단지)",36.8248989,127.1106763
"113","사곡면","충남+공주시+사곡면+마곡사로+293-106+(사곡중학교)",36.5260789,127.0310764
"114","성성동","충남+천안시+성성동+1-23번지",36.8392245,127.1375784
"115","성황동","충남+천안시+동남구+복자1길+24+문성어린이집",36.8141708,127.152144
"116","파도리","충남+태안군+소원면+파도길+51-19",36.7363156,126.1321677
"117","청천면","충북+괴산군+청천면+송문로+덕평길+54-13+(덕평민원봉사실)",36.7309291,127.8046353
"118","구성동","대전+유성구+대학로+407+보건환경연구원",36.3725838,127.3738559
"119","문창동","대전+중구+문창동+116-15+문창동+주민센터",36.316167,127.4379319
"120","성남동1","대전+동구+성남동+8-2+(성남+2동+주민센터)",36.3445247,127.4374867
"121","읍내동","대전+대덕구+읍내동+450-11+(태아산업(주))",36.372271,127.4180156
"122","정림동","대전+서구+정림동+636+(정림동+주민센터)",36.3044727,127.3666891
"123","4공단","경북+구미시+산동면+봉산리+567+(첨단기업1로+17)",36.1427164,128.4415782
"124","남문동","경북+안동시+남문동+189-5+(안동초등학교+옥상)",36.5642066,128.728086
"125","성건동","경북+경주시+성건동+667-3+(성건동주민센터)",35.8508108,129.2073326
"126","안계면","경북+의성군+안계면+위양2길+9-26",36.3683804,128.4546075
"127","장량동","경북+포항시+북구+삼흥로+98+북구보건소",36.070704,129.380477
"128","장흥동","경북+포항시+남구+철강로+331+공단정수장",35.9801817,129.3747949
"129","지품면","경북+영덕군+지품면+신안리+산+6-2",36.4501342,129.2891259
"130","형곡동","경북+구미시+형곡동+142+(구미시립도서관)",36.1136442,128.3363326
"131","휴천동","경북+영주시+휴천2동+318-4+(휴천2동주민센터)",36.8100736,128.621777
"132","노원동","대구+북구+노원동+3가+262번지+(삼영초등학교)+(3공단로+14길+31)",35.8937936,128.5629477
"133","만촌동","대구+수성구+만촌2동+934+(동원초등학교)+(국채보상로+1000)",35.8652429,128.6400523
"134","서호동","대구+동구+서호동+25-1+(안심로49길+70)+반야월초등학교+옥상",35.869342,128.7112284
"135","수창동","대구+중구+수창동+73+(수창초등학교)+(달성로+22길+30)",35.874463,128.5845017
"136","신암동","대구+동구+신암동+72-1+(신암5동사무소)+(아양로+37길+92)",35.8897398,128.6330245
"137","이곡동","대구+달서구+이곡동+1258-2",35.8512041,128.5115292
"138","이현동","대구+서구+이현동+48-60+(중리초등학교)+(국채보상로+135)",35.8695184,128.5454778
"139","평리동","대구+서구+평리3동+730-1+(대평중학교내)+(통학로+217)",35.8799063,128.5624203
"140","금암동","전북+전주시+덕진구+금암동+796",35.8369707,127.1330245
"141","남중동","전북+익산시+남중동+1가+60번지+(익산시청)",35.9482584,126.9577099
"142","모현동","전북+익산시+모현동2가+303-1+익산시+청소년문화의+집+옥상",35.9546763,126.9411601
"143","운암면","전북+임실군+운암면+선거리+51-10",35.6104488,127.1862589
"144","중앙동(전주)","전북+전주시+완산구+중앙동+32번지+중앙동주민센터+옥상",35.8234988,127.1406401
"145","팔복동","전북+전주시+덕진구+팔복동3가+404번지+청소년자유센터+옥상",35.8514667,127.0870334
"146","팔봉동","전북+익산시+팔봉동+850",35.9615147,127.0046113
"147","가음정동","경남+창원시+성산구+가음정동+LG전자창원1공장+391-2+(LG전자)",35.2070163,128.6832886
"148","경화동","경남+창원시+진해구+경화로16번길+31+병암동주민센터",35.1549948,128.6895394
"149","남상면","경남거창군남상면인평길+36",35.6431884,127.910199
"150","대산면","경남+창원시+의창구+대산면+갈전로99번길+100",35.3730532,128.6756984
"151","명서동","경남+창원시+의창구+명서동+111번지+(명서2동+주민센터)",35.2434001,128.6417637
"152","봉암동","경남+창원시+마산회원구+봉암동+472-10+봉암동+주민센터+(봉양로+148)",35.2177913,128.6023236
"153","사천읍","경남+사천시+사천읍+읍내로+52+사천읍사무소+(평화리+29)",35.0827704,128.0912363
"154","삼방동","경남+김해시+삼방동+200번지+(신어초등학교)+(활천로+303)",35.2442105,128.9114884
"155","상대동","경남+진주시+상대동+33-85+(동진로+279)",35.1793421,128.1157872
"156","상봉동","경남+진주시+상봉동+858-17+(상봉동+주민센터)+(비봉로+85번길+12)",35.1982842,128.0780678
"157","웅상읍","경남+양산시+웅상읍+삼호리+783-10+번지+(웅상노인복지회관)+(삼호+9길+11)",35.4144099,129.1718991
"158","저구리","경남+거제시+남부면+저구리+산+116번지",34.7100858,128.5873247
"159","하동읍","경남+하동군+하동읍+읍내리+180-3번지+하동군청+옥상+(군청로+23)",35.0672107,127.7512686
"160","농소동","울산+북구+호계동+(호계7길)+726번지+농소중학교+(13)",35.6257014,129.3552974
"161","대송동","울산+동구+대송동+(대송5길)+148-2+(10)",35.5031894,129.418406
"162","삼산동","울산+남구+삼산동+1513-13+삼산동+주민센터+옥상",35.5444051,129.3318296
"163","성남동","울산+중구+성남동+219-137+(만남의+거리+14)+성남119안전센터",35.554272,129.3200389
"164","야음동","울산+남구+야음동+(수암로)+789-12번지+(170)+야음중학교",35.5261571,129.3260251
"165","화산리","울산+울주군+온산읍+화산리+22",35.4376283,129.3381189
"166","광복동","부산+중구+광복동+1가+9+(광복로+55번길+10)",35.099896,129.030231
"167","녹산동","부산+강서구+송정동+(주)+삼성전기+부산사업장+(녹산산업중로+333)",35.0957826,128.8563587
"168","대연동","부산+남구+대연동+918-1+(수영로+196번길+80)",35.1306439,129.0879751
"169","명장동","부산+동래구+명장동+133-5+명장1동+주민센터+(명장로+32)",35.204719,129.104249
"170","부곡동","부산+금정구+부곡로+156번길+7+부곡+2동+주민센터",35.2298267,129.0926941
"171","수정동","부산+동구+수정2동+806-74+동구청+(구청로1)",35.1292738,129.0454973
"172","연산동","부산+연제구+연산5동+1300+(중앙대로+1065번길+14)",35.1842095,129.078539
"173","전포동","부산+부산진구+전포동+(전포대로+175번길+22)+849-10+경남공고",35.1529464,129.0638656
"174","좌동","부산+해운대구+좌1동+1458-2번지+(좌1동+주민센터+옥상)",35.1709185,129.1742715
"175","청룡동","부산+금정구+청룡동+31-14+청룡노포동+주민센터+옥상+(청룡로25)",35.2752102,129.0898598
"176","건국동","광주+북구+첨단과기로+333+(광주테크노파크+벤처지원센터+옥상)",35.2296483,126.8614318
"177","농성동","광주+서구+상무대로+1165+(광주시립미술관+상록전시관+단독건물)",35.1549354,126.8884867
"178","두암동","광주+북구+군왕로+141번길+6+(두암보건지소)",35.1743024,126.9325439
"179","서석동","광주+동구+서남로+1+(동구청보건소)",35.146076,126.9231225
"180","송정1동","광주+광산구+광산로+70+(송정1동+주민센터)",35.1407412,126.7988011
"181","주월동","광주+남구+회서로+21번가길+13+(주월1동+주민센터)",35.1319105,126.8933479
"182","치평동","광주+서구+상무자유로+170+(롯데마트+상무점+건너편+인도)",35.152324,126.8523791
"183","광무동","전남+여수시+광무동+42-4+(여수시민회관)",34.746887,127.7279457
"184","광양읍","전남+광양시+광양읍+칠성리+70번지",34.9808166,127.5831163
"185","문수동","전남+여수시+문수동+161-5+문수동주민센터+옥상",34.754552,127.702753
"186","부흥동","전남+목포시+옥암동+1022+(부흥동주민센터)",34.8042751,126.4345938
"187","송단리","전남+화순군+북면+송단리+338번지",35.1769497,127.1753605
"188","장천동","전남+순천시+장천동+53-1+(순천시청)",34.9506366,127.4873242
"189","중동","전남+광양시+중동+1312-3+(광양소방서)",34.9400303,127.6977491
"190","진상면","전남+광양시+진상면+섬거리+292+(진상면사무소)",35.0199657,127.7196617
"191","고산리","제주+제주시+한경면+고산리+3768",33.2924705,126.1621652
"192","동홍동","제주+서귀포시+동홍동+453-1+(서귀포소방서)",33.251321,126.5670619
"193","이도동","제주+제주시+이도2동+1176-1+(제주시청)",33.4997637,126.5313929
"194","청계천","서울+중구+주교동",37.5682819,126.9993778
"195","동대문","서울+중구+을지로7가",37.5661787,127.0097427
"196","청량리","서울+동대문구+청량리동",37.588908,127.0445965
"197","궁동(폐쇄)","서울+구로구+궁동",37.5003075,126.8289067
"198","잠실동(폐쇄)","서울+송파구+잠실본동",37.5061273,127.0842945
"199","성남동2(폐쇄)","경기+성남시+중원구+성남동",37.4340286,127.1388351
"200","광명동(폐쇄)","경기+광명시+광명3동",37.4801824,126.8569284
"201","고천(폐쇄)","경기+의왕시+고천동",37.3450074,126.9699146
"202","원산리(폐쇄)","울산+울주군+온산읍+원산리",35.4152028,129.3380042
"203","주삼동","전남+여수시+주삼동",34.793808,127.6589785
"204","남산동","대구+중구+남산동",35.8612519,128.5871093
"205","죽도동","경북+포항시+북구+죽도2동",36.0318476,129.3640905
"206","신풍동2","전북+군산시+신풍동",35.9728345,126.700762
"207","계양(폐쇄)","인천+계양구+장기동",37.5762231,126.7357715
"208","율하동","대구+동구+율하동",35.8666447,128.6918387
"209","신읍동(폐쇄)","경기도+포천시+신읍동+58-2",37.8945992,127.2001794
"210","길동","서울+강동구+길동",37.5392074,127.1461206
"211","하대원동(폐쇄)","경기+성남시+중원구+하대원동",37.4289325,127.1487831
"212","내부순환로","서울+성북구+정릉3동",37.6087243,127.0041325
"213","여주시","경기+여주시+하동",37.2980237,127.6371628
"214","김제시 요촌동","전북+김제시+요촌중길+50",35.8049098,126.8914158
