"","varVec2.i.","diff.gbm.ex4","diff.gbm.ex5","diff.gbm.ex6","diff.rf.ex4","diff.rf.ex5","diff.rf.ex6"
"1","SHANGHAI_PM2.5",3.01159071565014,2.07371977758471,0.213442464985911,0.404688574229892,3.66423170757954,1.79828935634269
"2","SHANGHAI_PM2.5_STD",-0.31265848534568,1.07958649307334,-0.268985788249537,-1.0618077014817,1.1850821890831,1.71546684356106
