"","varVec2.i.","diff.gbm.ex4","diff.gbm.ex5","diff.gbm.ex6","diff.rf.ex4","diff.rf.ex5","diff.rf.ex6"
"1","SHANGHAI_PM2.5",-2.2719536641589,-0.307186386814997,-0.610748979564223,-2.23104118348181,0.594640665055687,1.66197446855821
"2","SHANGHAI_PM2.5_STD",-0.804649481104226,0.532924344164159,-0.355902719136088,-1.25202051174081,1.1740812936789,1.66544174398597
